#t	#1	#2	#3	#4	#5	#6	#7
388.0	4.192538717421471e-5	-2.1232815290154042e-5	0.0001514920836532349	0.0	1.0138510262777418e-5	1.2009778827426167e-5	-3.2568735429225016e-5
389.0	4.1860309495282425e-5	-2.119042438376996e-5	0.0001512091514842468	0.0	1.0272393803790698e-5	1.1956017076554213e-5	-3.252013877410726e-5
390.0	4.179631023637835e-5	-2.1147985535371606e-5	0.0001509272182905531	0.0	1.0407089293785155e-5	1.1902859130306172e-5	-3.2470830012398824e-5
391.0	4.173339370135051e-5	-2.110553953764153e-5	0.00015064633863274654	0.0	1.0542423070095929e-5	1.185035370213136e-5	-3.242081704376758e-5
392.0	4.167156216218314e-5	-2.1063126189834682e-5	0.00015036656458314792	0.0	1.0678224282877122e-5	1.179854737146374e-5	-3.23701086286774e-5
393.0	4.161081590644641e-5	-2.102078424891873e-5	0.00015008794568697765	0.0	1.0814325135207423e-5	1.1747484541164917e-5	-3.231871436176716e-5
394.0	4.1551153287216114e-5	-2.0978551383868005e-5	0.00014981052892943457	0.0	1.0950561110338144e-5	1.1697207399770931e-5	-3.226664464504614e-5
395.0	4.1492570775328194e-5	-2.093646413309993e-5	0.00014953435870856353	0.0	1.1086771186175151e-5	1.1647755888526258e-5	-3.221391066090609e-5
396.0	4.143506301382913e-5	-2.089455786504769e-5	0.00014925947681380074	0.0	1.122279803706116e-5	1.159916767319152e-5	-3.2160524344931634e-5
397.0	4.137862287444868e-5	-2.0852866741885325e-5	0.00014898592241011782	0.0	1.1358488222823835e-5	1.1551478120618643e-5	-3.210649835851831e-5
398.0	4.132324151591756e-5	-2.0811423686399337e-5	0.00014871373202762978	0.0	1.1493692365118717e-5	1.150472028006577e-5	-3.205184606128079e-5
399.0	4.1268908443966054e-5	-2.0770260351992067e-5	0.00014844293955653217	0.0	1.1628265311164051e-5	1.1458924869203364e-5	-3.1996581483276714e-5
400.0	4.12156115729324e-5	-2.0729407095756544e-5	0.00014817357624724467	0.0	1.176206628519283e-5	1.14141202647497e-5	-3.1940719296979444e-5
401.0	4.116333728870831e-5	-2.068889295465246e-5	0.0001479056707156178	0.0	1.1894959027444013e-5	1.1370332497699122e-5	-3.1884274789058697e-5
402.0	4.111207051296605e-5	-2.0648745624716256e-5	0.00014763924895306837	0.0	1.2026811921057506e-5	1.1327585253068136e-5	-3.18272638319226e-5
403.0	4.1061794768478276e-5	-2.0608991443285363e-5	0.00014737433434150303	0.0	1.2157498106932817e-5	1.1285899874093197e-5	-3.176970285503589e-5
404.0	4.10124922453759e-5	-2.056965537420172e-5	0.0001471109476728659	0.0	1.2286895586724141e-5	1.1245295370795088e-5	-3.1711608816014545e-5
405.0	4.096414386814353e-5	-2.0530760995946012e-5	0.0001468491071731313	0.0	1.241488731411512e-5	1.1205788432799056e-5	-3.1652999171527906e-5
406.0	4.0916729363333346e-5	-2.0492330492639304e-5	0.00014658882853062073	0.0	1.254136127474469e-5	1.1167393446338159e-5	-3.1593891847948994e-5
407.0	4.087022732773275e-5	-2.0454384647871942e-5	0.0001463301249284336	0.0	1.2666210554841856e-5	1.1130122515303202e-5	-3.153430521182327e-5
408.0	4.0824615296914406e-5	-2.041694284129685e-5	0.0001460730070808505	0.0	1.2789333398871537e-5	1.1093985486245975e-5	-3.147425804012888e-5
409.0	4.0779869814025626e-5	-2.0380023047931173e-5	0.00014581748327354593	0.0	1.2910633256404158e-5	1.1058989977218217e-5	-3.1413769490348365e-5
410.0	4.0735966498670114e-5	-2.034364184010073e-5	0.00014556355940741398	0.0	1.3030018818438514e-5	1.1025141410314717e-5	-3.1352859070362035e-5
411.0	4.0692880115716156e-5	-2.0307814391956372e-5	0.00014531123904582132	0.0	1.314740404343565e-5	1.0992443047764802e-5	-3.1291546608213684e-5
412.0	4.0650584643934636e-5	-2.0272554486483538e-5	0.0001450605234651079	0.0	1.3262708173348018e-5	1.0960896031442208e-5	-3.12298522217359e-5
413.0	4.0609053344389145e-5	-2.0237874524942974e-5	0.00014481141170819814	0.0	1.3375855739916805e-5	1.093049942567933e-5	-3.1167796288049945e-5
414.0	4.056825882836524e-5	-2.0203785538649495e-5	0.00014456390064106474	0.0	1.3486776561499442e-5	1.090125026317951e-5	-3.1105399413003933e-5
415.0	4.0528173124809196e-5	-2.0170297203025816e-5	0.00014431798501194802	0.0	1.3595405730696567e-5	1.0873143593932857e-5	-3.104268240053721e-5
416.0	4.048876774712586e-5	-2.0137417853842602e-5	0.00014407365751309504	0.0	1.3701683593067992e-5	1.0846172536955234e-5	-3.0979666222015695e-5
417.0	4.0450013759217236e-5	-2.0105154505560484e-5	0.00014383090884484518	0.0	1.3805555717224198e-5	1.0820328334681036e-5	-3.0916371985586106e-5
418.0	4.0411881840620345e-5	-2.0073512871664523e-5	0.00014358972778182925	0.0	1.3906972856638293e-5	1.0795600409803155e-5	-3.085282090558513e-5
419.0	4.037434235076996e-5	-2.0042497386948643e-5	0.00014335010124121852	0.0	1.4005890903389436e-5	1.0771976424508494e-5	-3.078903427199554e-5
420.0	4.03373653921534e-5	-2.0012111231611596e-5	0.00014311201435271282	0.0	1.41022708342363e-5	1.0749442341814717e-5	-3.0725033420048204e-5
421.0	4.030092087235611e-5	-1.9982356357107305e-5	0.0001428754505301782	0.0	1.4196078649244377e-5	1.0727982488924556e-5	-3.066083969996531e-5
422.0	4.026497856488819e-5	-1.9953233513649938e-5	0.00014264039154473175	0.0	1.4287285303287792e-5	1.0707579622408722e-5	-3.059647444689901e-5
423.0	4.022950816870152e-5	-1.9924742279281133e-5	0.00014240681759909813	0.0	1.4375866630731264e-5	1.0688214995037168e-5	-3.0531958951115655e-5
424.0	4.0194479366285167e-5	-1.9896881090377698e-5	0.00014217470740299524	0.0	1.446180326366853e-5	1.066986842404251e-5	-3.0467314428479006e-5
425.0	4.015986188032798e-5	-1.9869647273542327e-5	0.00014194403824947777	0.0	1.4545080543943921e-5	1.0652518360712607e-5	-3.0402561991257124e-5
426.0	4.012562552886379e-5	-1.984303707876983e-5	0.0001417147860920288	0.0	1.4625688429285515e-5	1.0636141961124902e-5	-3.033772261929824e-5
427.0	4.009174027880814e-5	-1.9817045713781058e-5	0.00014148692562220708	0.0	1.4703621393902843e-5	1.0620715157819114e-5	-3.0272817131643065e-5
428.0	4.0058176297870394e-5	-1.97916673794593e-5	0.00014126043034774993	0.0	1.4778878323777231e-5	1.0606212732299176e-5	-3.0207866158582243e-5
429.0	4.0024904004761173e-5	-1.9766895306277215e-5	0.00014103527267093707	0.0	1.4851462406989583e-5	1.0592608388166801e-5	-3.014289011424526e-5
430.0	3.99918941176366e-5	-1.9742721791613683e-5	0.00014081142396703622	0.0	1.4921381019422681e-5	1.0579874824707717e-5	-3.0077909169739236e-5
431.0	3.995911770071829e-5	-1.9719138237850117e-5	0.00014058885466265456	0.0	1.4988645606210385e-5	1.0567983810736672e-5	-3.001294322691416e-5
432.0	3.992654620913169e-5	-1.9696135191222016e-5	0.0001403675343139925	0.0	1.5053271559010055e-5	1.0556906258679495e-5	-2.9948011892746653e-5
433.0	3.989415153182688e-5	-1.9673702381251247e-5	0.0001401474316846727	0.0	1.5115278089675657e-5	1.054661229857475e-5	-2.9883134454441214e-5
434.0	3.9861906032619356e-5	-1.9651828760729553e-5	0.00013992851482314285	0.0	1.5174688100431971e-5	1.0537071351962344e-5	-2.9818329855246505e-5
435.0	3.982978258929867e-5	-1.963050254614675e-5	0.00013971075113946454	0.0	1.523152805090528e-5	1.0528252205474595e-5	-2.9753616671057115e-5
436.0	3.979775463077905e-5	-1.9609711258472178e-5	0.00013949410748137118	0.0	1.528582782233152e-5	1.052012308397984e-5	-2.9689013087816505e-5
437.0	3.976579617225057e-5	-1.9589441764170094e-5	0.00013927855020939327	0.0	1.533762057932637e-5	1.0512651723089069e-5	-2.9624536879807236e-5
438.0	3.973388184837071e-5	-1.9569680316431118e-5	0.00013906404527106228	0.0	1.538694262930776e-5	1.0505805441003073e-5	-2.956020538879389e-5
439.0	3.9701986944446976e-5	-1.955041259648885e-5	0.00013885055827399356	0.0	1.543383328001641e-5	1.0499551209489957e-5	-2.949603550410842e-5
440.0	3.967008742561467e-5	-1.9531623754955286e-5	0.00013863805455775963	0.0	1.5478334695367585e-5	1.0493855723893913e-5	-2.9432043643684802e-5
441.0	3.963815996401481e-5	-1.9513298453110737e-5	0.00013842649926446823	0.0	1.5520491749861175e-5	1.0488685472078865e-5	-2.936824573607294e-5
442.0	3.960618196396168e-5	-1.9495420904058103e-5	0.00013821585740793167	0.0	1.5560351881882692e-5	1.0484006802170203e-5	-2.9304657203467912e-5
443.0	3.957413158510174e-5	-1.9477974913653397e-5	0.0001380060939413086	0.0	1.5597964946209938e-5	1.0479785988967946e-5	-2.9241292945778373e-5
444.0	3.954198776357156e-5	-1.9460943921139378e-5	0.00013779717382312527	0.0	1.563338306600616e-5	1.04759892989245e-5	-2.9178167325760924e-5
445.0	3.9509730231197576e-5	-1.9444311039468662e-5	0.00013758906208168886	0.0	1.566666048435695e-5	1.0472583053683856e-5	-2.9115294155217143e-5
446.0	3.947733953271251e-5	-1.942805909517123e-5	0.0001373817238776867	0.0	1.569785341589688e-5	1.0469533691964619e-5	-2.9052686682299326e-5
447.0	3.94447970410348e-5	-1.9412170667762596e-5	0.00013717512456499836	0.0	1.5727019898543737e-5	1.0466807829799805e-5	-2.899035757991859e-5
448.0	3.941208497062037e-5	-1.9396628128608895e-5	0.0001369692297496144	0.0	1.5754219645684824e-5	1.0464372319015664e-5	-2.8928318935276075e-5
449.0	3.9379186388910664e-5	-1.9381413679185904e-5	0.00013676400534659425	0.0	1.577951389904558e-5	1.0462194303871298e-5	-2.886658224052858e-5
450.0	3.934608522590078e-5	-1.9366509388646312e-5	0.00013655941763497008	0.0	1.5802965282622977e-5	1.0460241275755361e-5	-2.8805158384592506e-5
451.0	3.931276628187637e-5	-1.9351897230714694e-5	0.00013635543331064955	0.0	1.5824637657596812e-5	1.0458481125978193e-5	-2.8744057646085633e-5
452.0	3.927921523333618e-5	-1.9337559119791127e-5	0.00013615201953717597	0.0	1.5844595978727208e-5	1.0456882196509991e-5	-2.868328968741035e-5
453.0	3.924541863714227e-5	-1.932347694625121e-5	0.00013594914399435486	0.0	1.5862906152294203e-5	1.0455413328663917e-5	-2.862286354997287e-5
454.0	3.921136393293301e-5	-1.930963261089506e-5	0.00013574677492469956	0.0	1.5879634895823508e-5	1.0454043909674614e-5	-2.8562787650542918e-5
455.0	3.917703944383728e-5	-1.9296008058491726e-5	0.0001355448811776689	0.0	1.589484959979745e-5	1.0452743917120504e-5	-2.8503069778736752e-5
456.0	3.914243437553422e-5	-1.9282585310369938e-5	0.00013534343225164218	0.0	1.590861819162781e-5	1.0451483961141218e-5	-2.8443717095619652e-5
457.0	3.910753881370595e-5	-1.926934649602643e-5	0.00013514239833362408	0.0	1.5921009002016474e-5	1.045023532443958e-5	-2.838473613341803e-5
458.0	3.907234371992447e-5	-1.9256273883746225e-5	0.00013494175033671498	0.0	1.5932090633779035e-5	1.0448970000075283e-5	-2.8326132796312368e-5
459.0	3.903684092602642e-5	-1.9243349910155347e-5	0.00013474145993525656	0.0	1.5941931833490864e-5	1.0447660726976382e-5	-2.8267912362309406e-5
460.0	3.9001023127016966e-5	-1.9230557208718775e-5	0.00013454149959770567	0.0	1.5950601365951727e-5	1.0446281023203087e-5	-2.821007948616857e-5
461.0	3.896488387255498e-5	-1.9217878637138363e-5	0.00013434184261720258	0.0	1.59581678916967e-5	1.0444805216933246e-5	-2.8152638203356503e-5
462.0	3.8928417557074174e-5	-1.9205297303625115e-5	0.0001341424631398413	0.0	1.5964699847709314e-5	1.0443208475164105e-5	-2.8095591935025418e-5
463.0	3.889161940860279e-5	-1.9192796592012997e-5	0.0001339433361906307	0.0	1.5970265331546954e-5	1.044146683011959e-5	-2.803894349395427e-5
464.0	3.8854485476313004e-5	-1.9180360185742895e-5	0.00013374443769720548	0.0	1.5974931988782783e-5	1.0439557203419426e-5	-2.7982695091464297e-5
465.0	3.881701261688167e-5	-1.916797209065164e-5	0.00013354574451125074	0.0	1.597876690411984e-5	1.0437457427968076e-5	-2.7926848345250632e-5
466.0	3.877919847969861e-5	-1.915561665658598e-5	0.00013334723442768708	0.0	1.598183649613098e-5	1.043514626760927e-5	-2.7871404288114913e-5
467.0	3.874104149098344e-5	-1.914327859782004e-5	0.00013314888620162506	0.0	1.5984206415795506e-5	1.043260343455425e-5	-2.7816363377568716e-5
468.0	3.8702540836868505e-5	-1.9130943012270256e-5	0.0001329506795631227	0.0	1.5985941448889916e-5	1.0429809604603779e-5	-2.7761725506263014e-5
469.0	3.866369644551901e-5	-1.911859539948862e-5	0.00013275259522974682	0.0	1.5987105422428746e-5	1.042674643018509e-5	-2.7707490013217693e-5
470.0	3.8624508968331126e-5	-1.9106221677453916e-5	0.00013255461491700748	0.0	1.5987761115084266e-5	1.0423396551248622e-5	-2.7653655695805927e-5
471.0	3.858497976027004e-5	-1.9093808198155882e-5	0.00013235672134668313	0.0	1.5987970171706333e-5	1.0419743604053813e-5	-2.7600220822472812e-5
472.0	3.8545110859415267e-5	-1.9081341761964702e-5	0.0001321588982530699	0.0	1.5987793022032134e-5	1.0415772227874891e-5	-2.754718314613133e-5
473.0	3.85049049657558e-5	-1.9068809630801842e-5	0.00013196113038720526	0.0	1.598728880357277e-5	1.0411468069670492e-5	-2.749453991821863e-5
474.0	3.846436541929949e-5	-1.905619954011211e-5	0.00013176340351909525	0.0	1.5986515288761614e-5	1.0406817786754505e-5	-2.744228790335542e-5
475.0	3.842349617756128e-5	-1.904349970964232e-5	0.00013156570443800044	0.0	1.5985528816399745e-5	1.040180904751479e-5	-2.7390423394581893e-5
476.0	3.838230179249965e-5	-1.9030698853037535e-5	0.00013136802095082805	0.0	1.5984384227450134e-5	1.0396430530231506e-5	-2.733894222911042e-5
477.0	3.8340787386913864e-5	-1.9017786186282e-5	0.00013117034187867932	0.0	1.5983134805073794e-5	1.0390671920041013e-5	-2.7287839804585063e-5
478.0	3.8298958630411846e-5	-1.900475143498107e-5	0.00013097265705160714	0.0	1.5981832219053983e-5	1.0384523904102937e-5	-2.7237111095776987e-5
479.0	3.825682171496535e-5	-1.8991584840511484e-5	0.0001307749573016322	0.0	1.5980526474515103e-5	1.0377978165017301e-5	-2.718675067170134e-5
480.0	3.821438333012082e-5	-1.8978277165053238e-5	0.00013057723445407442	0.0	1.5979265864967107e-5	1.037102737254772e-5	-2.7136752713098888e-5
481.0	3.817165063792048e-5	-1.8964819695521586e-5	0.00013037948131725357	0.0	1.5978096929645905e-5	1.0363665173708934e-5	-2.7087111030255875e-5
482.0	3.812863124760839e-5	-1.895120424641926e-5	0.00013018169167064165	0.0	1.5977064415167248e-5	1.0355886181289193e-5	-2.703781908109157e-5
483.0	3.808533319013582e-5	-1.893742316163801e-5	0.00012998386025149056	0.0	1.5976211241388152e-5	1.0347685960850902e-5	-2.698886998951429e-5
484.0	3.804176489254302e-5	-1.8923469315228676e-5	0.00012978598274002905	0.0	1.5975578471480913e-5	1.0339061016284221e-5	-2.69402565639793e-5
485.0	3.799793515226268e-5	-1.8909336111165838e-5	0.0001295880557432774	0.0	1.5975205286161726e-5	1.0330008773972394e-5	-2.6891971316217162e-5
486.0	3.795385311138541e-5	-1.8895017482132097e-5	0.00012939007677753385	0.0	1.5975128962027637e-5	1.0320527565625129e-5	-2.6844006480104748e-5
487.0	3.790952823094124e-5	-1.88805078873491e-5	0.00012919204424961865	0.0	1.5975384853936885e-5	1.0310616609848858e-5	-2.679635403062811e-5
488.0	3.786497026525591e-5	-1.8865802309485416e-5	0.00012899395743692167	0.0	1.597600638137536e-5	1.0300275992526753e-5	-2.6749005702900013e-5
489.0	3.7820189236427174e-5	-1.8850896250673463e-5	0.00012879581646634727	0.0	1.5977025018735808e-5	1.0289506646079229e-5	-2.6701953011191342e-5
490.0	3.777519540893081e-5	-1.883578572765899e-5	0.0001285976222921796	0.0	1.5978470289410542e-5	1.0278310327638727e-5	-2.6655187267971615e-5
491.0	3.772999926444785e-5	-1.882046726612336e-5	0.0001283993766729833	0.0	1.598036976363942e-5	1.026668959624877e-5	-2.6608699602880473e-5
492.0	3.7684611476916546e-5	-1.8804937894202245e-5	0.0001282010821475653	0.0	1.598274906001031e-5	1.025464778911742e-5	-2.6562480981633256e-5
493.0	3.763904288786173e-5	-1.8789195135234888e-5	0.00012800274201008605	0.0	1.598563185054129e-5	1.0242188997004222e-5	-2.6516522224811847e-5
494.0	3.759330448204514e-5	-1.8773236999778626e-5	0.0001278043602843656	0.0	1.598903986922406e-5	1.0229318038808652e-5	-2.6470814026508644e-5
495.0	3.754740736348806e-5	-1.875706197692997e-5	0.0001276059416975133	0.0	1.5992992923928037e-5	1.0216040435448032e-5	-2.6425346972785954e-5
496.0	3.750136273185884e-5	-1.8740669024970413e-5	0.00012740749165286036	0.0	1.599750891158074e-5	1.020236238304175e-5	-2.6380111559942973e-5
497.0	3.745518185929944e-5	-1.872405756138625e-5	0.00012720901620232055	0.0	1.600260383648014e-5	1.0188290725512772e-5	-2.633509821254406e-5
498.0	3.740887606770194e-5	-1.870722745229023e-5	0.00012701052201823053	0.0	1.6008291831657838e-5	1.0173832926646135e-5	-2.629029730118761e-5
499.0	3.736245670646523e-5	-1.8690179001274438e-5	0.00012681201636470846	0.0	1.601458518316256e-5	1.0158997041668189e-5	-2.624569915999662e-5
500.0	3.73159351307677e-5	-1.867291293773869e-5	0.0001266135070686337	0.0	1.6021494357169182e-5	1.0143791688416016e-5	-2.6201294103793987e-5
501.0	3.726932268038998e-5	-1.8655430404729557e-5	0.00012641500249029028	0.0	1.6029028029745444e-5	1.0128226018172499e-5	-2.6157072444942854e-5
502.0	3.7222630659106606e-5	-1.8637732946325318e-5	0.00012621651149375765	0.0	1.603719311917736e-5	1.0112309686221185e-5	-2.611302450982221e-5
503.0	3.7175870314652434e-5	-1.861982249458907e-5	0.0001260180434170631	0.0	1.6045994820754257e-5	1.0096052822154553e-5	-2.6069140654942656e-5
504.0	3.712905281931678e-5	-1.8601701356146036e-5	0.0001258196080422169	0.0	1.6055436643833257e-5	1.007946600004072e-5	-2.6025411282650985e-5
505.0	3.7082189251158556e-5	-1.8583372198399717e-5	0.0001256212155651247	0.0	1.6065520451108205e-5	1.0062560208465994e-5	-2.5981826856429707e-5
506.0	3.7035290575874005e-5	-1.8564838035430957e-5	0.0001254228765654848	0.0	1.6076246499934417e-5	1.0045346820527356e-5	-2.5938377915760942e-5
507.0	3.6988367629333834e-5	-1.854610221361331e-5	0.00012522460197670517	0.0	1.6087613485573293e-5	1.0027837563834212e-5	-2.5895055090540018e-5
508.0	3.6941431100816704e-5	-1.852716839699161e-5	0.0001250264030559204	0.0	1.60996185861936e-5	1.0010044490594057e-5	-2.5851849115016953e-5
509.0	3.689449151691915e-5	-1.8508040552426556e-5	0.00012482829135411396	0.0	1.6112257509588208e-5	9.991979947775944e-6	-2.5808750841275355e-5
510.0	3.684755922618815e-5	-1.8488722934569864e-5	0.00012463027868644478	0.0	1.6125524541380436e-5	9.973656547465727e-6	-2.5765751252208728e-5
511.0	3.68006443844663e-5	-1.8469220070682352e-5	0.0001244323771027997	0.0	1.6139412594648462e-5	9.95508713742313e-6	-2.572284147400521e-5
512.0	3.675375694096272e-5	-1.8449536745330547e-5	0.0001242345988586237	0.0	1.6153913260843623e-5	9.936284771898272e-6	-2.568001278811548e-5
513.0	3.670690662506065e-5	-1.8429677984996672e-5	0.00012403695638608543	0.0	1.6169016861842503e-5	9.91726268275825e-6	-2.5637256642707732e-5
514.0	3.6660102933873086e-5	-1.840964904264055e-5	0.00012383946226563266	0.0	1.6184712502994396e-5	9.898034250985558e-6	-2.5594564663580195e-5
515.0	3.661335512053796e-5	-1.8389455382230388e-5	0.00012364212919795665	0.0	1.620098812707118e-5	9.878612978566585e-6	-2.5551928664548855e-5
516.0	3.656667218325844e-5	-1.8369102663272882e-5	0.00012344496997641698	0.0	1.6217830568996708e-5	9.859012460811952e-6	-2.5509340657294124e-5
517.0	3.652006285509588e-5	-1.834859672538111e-5	0.0001232479974599763	0.0	1.623522561119854e-5	9.839246359169183e-6	-2.5466792860661653e-5
518.0	3.647353559450708e-5	-1.8327943572893626e-5	0.00012305122454665715	0.0	1.62531580395075e-5	9.819328374540059e-6	-2.542427770942042e-5
519.0	3.642709857662922e-5	-1.830714935958084e-5	0.00012285466414758354	0.0	1.627161169946288e-5	9.799272221152926e-6	-2.5381787862449942e-5
520.0	3.638075968531115e-5	-1.8286220373465316e-5	0.00012265832916162712	0.0	1.6290569552903377e-5	9.779091601027818e-6	-2.5339316210416486e-5
521.0	3.633452650588895e-5	-1.826516302178901e-5	0.00012246223245071676	0.0	1.6310013734677012e-5	9.758800179079007e-6	-2.5296855882842297e-5
522.0	3.6288406318686334e-5	-1.8243983816125112e-5	0.00012226638681578963	0.0	1.6329925609498908e-5	9.738411558838318e-6	-2.5254400254670224e-5
523.0	3.6242406093249187e-5	-1.822268935768902e-5	0.00012207080497346	0.0	1.635028582869702e-5	9.717939258882578e-6	-2.521194295224921e-5
524.0	3.6196532483296805e-5	-1.8201286322848064e-5	0.0001218754995334071	0.0	1.6371074386839993e-5	9.69739668995447e-6	-2.516947785879032e-5
525.0	3.6150791822384365e-5	-1.8179781448860837e-5	0.00012168048297650226	0.0	1.6392270678119423e-5	9.67679713281433e-6	-2.5126999119264545e-5
526.0	3.610519012026709e-5	-1.8158181519864455e-5	0.00012148576763372188	0.0	1.6413853552365235e-5	9.656153716847916e-6	-2.5084501144763056e-5
527.0	3.605973305995641e-5	-1.813649335314267e-5	0.00012129136566585219	0.0	1.643580137058292e-5	9.635479399464716e-6	-2.504197861632545e-5
528.0	3.6014425995451396e-5	-1.8114723785670016e-5	0.00012109728904399787	0.0	1.6458092059982742e-5	9.614786946276484e-6	-2.4999426488235504e-5
529.0	3.596927395013439e-5	-1.8092879660965633e-5	0.00012090354953092106	0.0	1.648070316836091e-5	9.59408891209266e-6	-2.495683999079228e-5
530.0	3.592428161581756e-5	-1.807096781626902e-5	0.00012071015866321897	0.0	1.6503611917761634e-5	9.57339762274519e-6	-2.4914214632561692e-5
531.0	3.587945335242579e-5	-1.8048995070049227e-5	0.00012051712773434937	0.0	1.6526795257350628e-5	9.552725157749377e-6	-2.4871546202136017e-5
532.0	3.5834793188301095e-5	-1.802696820986588e-5	0.0001203244677785214	0.0	1.6550229915419744e-5	9.53208333381956e-6	-2.4828830769358515e-5
533.0	3.5790304821110364e-5	-1.800489398059907e-5	0.00012013218955545928	0.0	1.6573892450405218e-5	9.51148368925355e-6	-2.4786064686096953e-5
534.0	3.574599161933987e-5	-1.7982779073062666e-5	0.00011994030353605677	0.0	1.6597759300875688e-5	9.490937469194938e-6	-2.474324458650057e-5
535.0	3.5701856624360146e-5	-1.796063011299355e-5	0.00011974881988889269	0.0	1.6621806834468393e-5	9.47045561175785e-6	-2.470036738680902e-5
536.0	3.5657902553039814e-5	-1.7938453650451626e-5	0.00011955774846764953	0.0	1.664601139562971e-5	9.450048735047952e-6	-2.4657430284690963e-5
537.0	3.561413180089357e-5	-1.7916256149622417e-5	0.00011936709879941159	0.0	1.667034935216458e-5	9.429727125062142e-6	-2.461443075813187e-5
538.0	3.557054644574412e-5	-1.7894043979037987e-5	0.00011917688007385059	0.0	1.6694797140518846e-5	9.40950072447624e-6	-2.45713665638864e-5
539.0	3.5527148251877646e-5	-1.7871823402222414e-5	0.00011898710113330097	0.0	1.6719331309733673e-5	9.389379122322514e-6	-2.452823573550515e-5
540.0	3.5483938674668436e-5	-1.7849600568777602e-5	0.00011879777046371607	0.0	1.6743928563993683e-5	9.369371544559126e-6	-2.44850365809429e-5
541.0	3.544091886566101e-5	-1.782738150589542e-5	0.00011860889618650311	0.0	1.6768565803808932e-5	9.349486845512485e-6	-2.4441767679776426e-5
542.0	3.5398089678079906e-5	-1.7805172110317432e-5	0.00011842048605122532	0.0	1.6793220165711735e-5	9.329733500201704e-6	-2.4398427880026633e-5
543.0	3.535545167275132e-5	-1.778297814073889e-5	0.00011823254742916785	0.0	1.6817869060478206e-5	9.310119597532431e-6	-2.4355016294610768e-5
544.0	3.531300512441632e-5	-1.776080521065722e-5	0.00011804508730775079	0.0	1.6842490209818632e-5	9.290652834352999e-6	-2.4311532297434898e-5
545.0	3.527075002841121e-5	-1.7738658781673725e-5	0.00011785811228579635	0.0	1.6867061681538413e-5	9.271340510366226e-6	-2.426797551913571e-5
546.0	3.5228686107692635e-5	-1.7716544157247742e-5	0.00011767162856960853	0.0	1.689156192308132e-5	9.252189523886934e-6	-2.4224345842495152e-5
547.0	3.518681282018452e-5	-1.7694466476902485e-5	0.00011748564196989114	0.0	1.6915969793484653e-5	9.233206368430704e-6	-2.418064339754556e-5
548.0	3.5145129366433334e-5	-1.767243071087646e-5	0.00011730015789944705	0.0	1.6940264593739887e-5	9.214397130118744e-6	-2.413686855635873e-5
549.0	3.510363469753797e-5	-1.765044165522849e-5	0.00011711518137167428	0.0	1.696442609549991e-5	9.195767485889146e-6	-2.409302192755763e-5
550.0	3.506232752334355e-5	-1.7628503927385295e-5	0.00011693071699982395	0.0	1.698843456815333e-5	9.177322702496644e-6	-2.4049104350557197e-5
551.0	3.5021206320872505e-5	-1.7606621962134695e-5	0.0001167467689970214	0.0	1.7012270804263504e-5	9.159067636286505e-6	-2.4005116889537642e-5
552.0	3.49802693429719e-5	-1.7584800008058422e-5	0.0001165633411770016	0.0	1.7035916143329624e-5	9.141006733724641e-6	-2.3961060827181843e-5
553.0	3.4939514627146845e-5	-1.7563042124401777e-5	0.00011638043695558041	0.0	1.7059352493894334e-5	9.123144032663216e-6	-2.391693765819466e-5
554.0	3.489894000457841e-5	-1.7541352178370234e-5	0.00011619805935279721	0.0	1.708256235401503e-5	9.105483164325398e-6	-2.3872749082599455e-5
555.0	3.485854310928501e-5	-1.7519733842851753e-5	0.00011601621099573803	0.0	1.7105528830076612e-5	9.088027355985373e-6	-2.3828496998843504e-5
556.0	3.481832138741886e-5	-1.749819059455495e-5	0.00011583489412200982	0.0	1.7128235653974395e-5	9.070779434325851e-6	-2.3784183496726577e-5
557.0	3.477827210667538e-5	-1.7476725712558874e-5	0.00011565411058382823	0.0	1.715066719866715e-5	9.053741829452075e-6	-2.3739810850155006e-5
558.0	3.4738392365793954e-5	-1.745534227726534e-5	0.00011547386185273275	0.0	1.7172808492113916e-5	9.03691657953868e-6	-2.3695381509744575e-5
559.0	3.4698679104122456e-5	-1.743404316974658e-5	0.00011529414902485367	0.0	1.7194645229613406e-5	9.020305336083157e-6	-2.365089809530576e-5
560.0	3.465912911123679e-5	-1.7412831071476366e-5	0.00011511497282675433	0.0	1.7216163784559482e-5	9.003909369745452e-6	-2.3606363388192334e-5
561.0	3.4619739036595696e-5	-1.7391708464439356e-5	0.00011493633362179263	0.0	1.7237351217654665e-5	8.987729576750647e-6	-2.3561780323546796e-5
562.0	3.458050539920417e-5	-1.737067763160535e-5	0.00011475823141698996	0.0	1.7258195284585188e-5	8.971766485825057e-6	-2.3517151982462225e-5
563.0	3.454142459727802e-5	-1.7349740657761152e-5	0.00011458066587038546	0.0	1.727868444218246e-5	8.956020265647708e-6	-2.3472481584061056e-5
564.0	3.450249291788523e-5	-1.732889943068846e-5	0.00011440363629883295	0.0	1.729880785312442e-5	8.940490732789102e-6	-2.3427772477508884e-5
565.0	3.446370654654725e-5	-1.7308155642676923e-5	0.0001142271416862518	0.0	1.731855538916341e-5	8.925177360109006e-6	-2.338302813399284e-5
566.0	3.442506157677728e-5	-1.7287510792359082e-5	0.00011405118069224103	0.0	1.7337917632962275e-5	8.910079285582702e-6	-2.3338252138657083e-5
