# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
17.6	1.346793567e-19	1.6192576390000003e-20	1.5087193310000001e-19	3.978401167e-19	1.04817271e-18	7.768888973e-19	5.02755993e-19	9.290678570000001e-19	2.7278492959999998e-18	4.130315697e-18
17.7	-1.5890701470000001e-19	2.388660016e-20	-1.3502041450000002e-19	-3.092870752e-19	-4.9225953000000005e-19	6.058918746000001e-19	5.868303146e-19	8.024827062e-19	2.040748302e-18	2.7788746e-18
17.8	3.864690313e-20	-1.588235946e-19	-1.201766915e-19	5.2098820830000007e-20	-1.597474805e-19	5.045940419000001e-19	5.785964597e-19	7.490779218e-19	1.051914463e-18	3.822838616e-18
17.9	-2.5193975820000003e-19	2.413411463e-19	-1.0598611980000001e-20	3.615481887e-20	4.819450335e-19	3.8782892300000004e-19	4.415918925e-19	5.245600427e-19	2.882946533e-18	4.633314893e-18
18.0	-2.1744761740000002e-19	2.1946691430000002e-20	-1.955009259e-19	-1.751989143e-19	1.226576324e-18	6.295599279e-19	5.3335539050000005e-19	9.490810671e-19	2.10737738e-18	4.252343262e-18
18.1	1.838594703e-20	-5.2033119600000006e-20	-3.3647172570000005e-20	-4.823667671e-19	-5.105752743e-19	3.146710044e-19	2.644635061e-19	5.151023534e-19	3.2818733409999998e-18	3.111256242e-18
18.2	-3.468076326e-19	1.0366590600000001e-20	-3.36441042e-19	-1.397742573e-18	1.891487711e-18	7.712201301e-19	4.7897956e-19	9.455103463e-19	1.375144708e-18	2.56199243e-18
18.3	4.792460747e-19	-4.1430734080000004e-20	4.378153406e-19	8.877486924e-19	-2.230324359e-19	5.871241579e-19	6.704712764000001e-19	7.901898717e-19	1.858285442e-18	3.867931318e-18
18.4	-2.1466622370000001e-19	2.7820644690000004e-20	-1.868455791e-19	2.82162873e-20	4.822499144e-19	3.864210794e-19	5.578230992e-19	4.77596503e-19	1.847564449e-18	3.040444683e-18
18.5	3.393647371e-19	-2.6659494340000003e-20	3.127052428e-19	5.341929689e-19	5.136987965000001e-19	4.019486734e-19	5.168883168e-19	7.158627567000001e-19	1.142246412e-18	2.087657741e-18
